,Timestamp,Have you been in a plane?,Have you ever been skydiving,"When you first saw the dress, what was the color?",What's a popular food you don't like?,"When you look at a blue sky, do you see those swirly floaters in your vision? ",Have you ever had a car run out of gas while you were driving it? ,Name the first five animals you can think of,What's the weather like where you are right now?,Which of these can you do reasonably well?,What word can you never seem to spell on the first try? ,Do you eat condiments directly out of the fridge as a snack?,"When you adjust a thermostat that was set by someone else, it's usually because you want the room to be...","What color is the shirt/dress/upper-body-clothing you're wearing right now, if any? ",Do you get colds often? ,Pick a number from 1 to 100,"On a scale of 1 to 10, how good at spelling are you?",Do you know your Myers-Briggs type? ,Do you know your astrological sign? ,How many older siblings do you have? ,How many younger siblings do you have? ,How many twin/triplet/etc. siblings do you have? ,Do you feel sleepy a lot? ,Name a movie star,Do you spend a lot of time in the sun? ,Does broccoli taste bitter to you? ,Do you regularly stay awake much later than you meant to? ,Fill this text box with gibberish by mashing random keyboard keys,"On a scale of 1 to 5, where 1 is terrible and 3 is average, how good a driver do you think you are? ",Do you have any food allergies? ,Have you heard thunder or seen lightning in the past year?,Which do you prefer? ,Pick another number from 1 to 100,"When you think about stuff on the internet, where do you picture it being physically located? Even if you know it's not really how things work, is there a place you imagine websites and social media posts sitting before you look at them? If so, where is it?",Can you roll your tongue?,Can you pick things up with your toes? ,How old are you?,What color are the walls around you right now? ,What kind of cell phone do you have? ,What is the last thing you ate?,Which of these words do you know the meaning of?,"Please type ""cat"" here",Do you usually remember your dreams? ,Do you have strong opinions about text editors?,How do you feel about emoji?,Does it ever snow where you live? ,Do you strongly dislike the taste or texture of any of these things? ,Which of these do you regularly drink,Type five random words,Are you nervous about flying? ,"On a scale of 1 to 5, which number is your favorite? ",Which of these would you consider a sandwich?,Which of these describes you?,Would you say you have a good sense of direction? ,"Have you ever thrown out all your different pairs of socks/underwear, bought a bunch of replacements that were all one kind, and then told all your friends how great it was and how they should do it too? "
350,5/28/2019 9:48:03,Yes,"No, but maybe someday.",I don't remember,,"Yes, occasionally",No,,,"Tie a sheet bend or bowline, Roller skate, Drive a stick shift, Dive headfirst off a diving board, Ice skate, Walk on stilts, Cut vegetables with a knife, Swim, Ride a horse",embarrassed,,Warmer,,No,,9.0,Yes,Yes,,,,Yes,,No,No,Yes,,3.0,No,Yes,Vanilla,,,Yes,Yes,,,iPhone,,"Rife, Soliloquy, Stipple, Peristeronic, Tribution, Amiable, Salient, Regolith, Lithe, Revergent, Hubris, Fleek, Cadine, Apricity",,No,Yes,Neutral 😐,Yes,"Carbonation (fizz), Coffee",Water,,No,4.0,"Sub/Hoagie, Hamburger",Half-Cat Half-Person,Yes,No
98,8/11/2018 15:13:38,No,No,What dress?,pizza,"Yes, occasionally",No,"Garfield, Felix, Sonic, Shadow, Rudolph",raining,"Drive a stick shift, Cut vegetables with a knife",instalment,No,Cooler,,No,71.0,6.0,No,No,0,0,0,Yes,Ian McKellan,No,No,No,iw4wvchnwrioebv89743gbv4iugub*\/k;\j\/2j9jèrjn uiowernv08hn24390nbn visowujebn'op''#f230f982]#,1.0,No,Yes,Chocolate,47.0,On a bunch of desktop computers sitting in a dark room somewhere,No,Yes,34,white,Non-smartphone,fried chicken,"Rife, Soliloquy, Amiable, Salient, Lithe, Hubris",cat,No,No,Positive 😊,Yes,"Beer, White wine, Red wine, Cilantro, Coffee","Caffeinated Soda, Noncaffeinated Soda, Water",five random words,Yes,4.0,"Sub/Hoagie, Hamburger","Cat-Person, Half-Cat Half-Person",Yes,"No, but I'm totally doing that now"
425,8/28/2019 19:49:04,No,No,A color combination not listed here,flesh; eggs,"Yes, occasionally",No,Dog Cat Dolphin Human Bird,Barely cloudy dusk,"Dive headfirst off a diving board, Walk on stilts, Ski, Cut vegetables with a knife, Swim, Ride a horse",originalyl,No,Warmer,light and dark grey,No,37.0,7.0,Yes,Yes,zero that I am aware of,One,zero (that I am aware of),No,Ginger from Giligan's Island,No,No,Yes,qaeryhsryjk 6i5,3.0,No,Yes,Chocolate,56.0,"Some big warehouse holding many hardrives in Iceland, Greenland, or Northeastern Canada",Yes,Yes,About 6365.3 days,pale pastel yellow,Android,"Two tangerines, including the white stuff","Rife, Stipple, Trephony, Tribution, Regolith, Hubris, Apricity"," ""cat"" here",No,No,Neutral 😐,Yes,"Eggs, Beer, Tomatoes","Caffeinated Soda, Water",fish cat dog antidisestablishmentarianism kangaroo,A little,1.0,"Sub/Hoagie, Cheesesteak, Hamburger","Dog-Person, Cat-Person",No,No
5,5/23/2018 7:33:15,Yes,"No, but maybe someday.",What dress?,Cheeseburgers,No,No,cat dog cow sheep pig,Cloudy,Swim,cucumber,No,Cooler,Black and orange and green,Yes,11.0,9.0,No,No,0,1,1,Yes,Chuck Norris,Yes,No,Yes,"ewhxkguiorPd[pckdxvm0aenuosok,ldnmy7tf8c6i 8bdsdofh[apz h,icompi  fxhby;oiadnfgwaxo;sx",3.0,No,Yes,Vanilla,21.0,No,Yes,Yes,I'm not telling you your a stranger,White,I don't have a phone,Cheerios,"Slickle, Rife, Soliloquy, Fination, Stipple, Peristeronic, Trephony, Tribution, Photoropter, Unitory, Amiable, Salient, Regolith, Revergent, Hubris, Fleek, Cadine, Apricity",cat,Yes,No,Neutral 😐,Yes,"Eggs, Beer, White wine, Red wine, Coffee",Milk,French cheese water banana minion ,No,1.0,"Sub/Hoagie, Cheesesteak, Hamburger, Calzone",Part of a subterranean race of dog people,Yes,"No, but I'm totally doing that now"
600,5/22/2020 3:02:57,Yes,"No, but maybe someday.",Blue and Black,Cake,"Yes, occasionally",No,"Dog, cat, horse, fly, fish",Sunny with clouds,"Drive a stick shift, Cut vegetables with a knife, Swim, Ride a horse",Recieve,Yes,Cooler,Dark blue,No,79.0,8.0,No,No,0,1,None,Yes,Tom Hanks,Yes,I never had it,No,Gydhnuggfsghyrethvsbjhfsthhhrggehdggde,3.0,No,Yes,Vanilla,79.0,Giant server farms in America,What?,Yes,22,White,iPhone,Youghurt,"Rife, Soliloquy, Amiable, Hubris",cat,Yes,Yes,Negative 😠,Yes,"Eggs, Chocolate ice cream, Beer, White wine, Carbonation (fizz), Red wine, Cilantro, Coffee, Tomatoes","Milk, Water","My, name, inside, horticulture, banana",No,4.0,Sub/Hoagie,,Yes,Yes
180,11/9/2018 14:22:37,Yes,No,White and Gold,Rice,"Yes, occasionally",No,Dog cat elephant giraffe lion ,Warm,"Drive a stick shift, Dive headfirst off a diving board, Ski",Library,No,Cooler,Blue,No,75.0,2.0,Yes,No,1,5,0,Yes,Kevin bacon,Yes,I never had it,Yes,Hsbje,4.0,No,Yes,Vanilla,63.0,No,Yes,Yes,,Brown,,French fries,"Slickle, Soliloquy, Regolith, Revergent, Hubris, Fleek",Cat,Yes,No,Neutral 😐,Yes,Tomatoes,"Caffeinated Soda, Water",Bacon pillow trail map wall,No,4.0,"Sub/Hoagie, Cheesesteak, Hamburger",Dog-Person,Yes,Yes
548,2/16/2020 3:28:44,Yes,"No, but maybe someday.",What dress?,Strawberry Ice Cream,"Yes, occasionally",No,Cat Dog Mouse Zebra Lion,Cloudy,"Roller skate, Ice skate, Ski",Address,No,Warmer,Blue,No,28.0,6.0,No,Yes,2,2,0,Yes,John Cleese,No,No,Yes,"lkljhgfte325ßklß
-+öälpojhgfd8f909ulnm,klpo79863wxq6re56ßj",1.0,No,Yes,Chocolate,20.0,America,Yes,Yes,21,Lightgreen,Android,Udon,Hubris,cat,No,No,Neutral 😐,Yes,Carbonation (fizz),"Beer, Water",Five random words,No,1.0,"Sub/Hoagie, Open faced sandwich",,No,No
285,3/7/2019 14:38:22,Yes,No,Blue and Black,caramel,No,No,"giraffe, dog, zebra, lion, elephant",cold,,necessary,No,Warmer,pink,No,16.0,7.0,No,Yes,1,1,0,Yes,zac efron,No,No,No,hfkuilhlgfdfghujikolkjbhgvcf,3.0,No,Yes,Chocolate,16.0,no,Yes,Yes,20,yellow,iPhone,plantain chips,,cat,No,No,Positive 😊,Yes,,"Milk, Water","hi, tomato, nurse, bug, love",A little,5.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,No,No
359,6/9/2019 19:49:34,Yes,"No, but maybe someday.",I don't remember,Kettle corn,"Yes, constantly",No,"Dragon, Hyena, Cat, Giraffe, Owl","Sunny and warm, around 78 I think",Ski,gauge,Yes,Cooler,baby blue,No,75.0,4.0,Yes,No,1,0,0,Yes,Samuel L. Jackson,No,No,Yes,_⍺⎕'⌈⌊∘∩⊤∊∧∨⍺∘⍴○∊⍳⍺~⊤'⎕⍎⌊⍺_∘⍳○∩⍺_⌈⌊_⍳○⍎∊⍴↓⍺⍵∊⍎'?∘⊤'⌈⌊⍎⍺_c,2.0,No,Yes,Vanilla,98.0,"In my head, now. Before that it was in someone else's computers.",Yes,Yes,19,"orange, yellow",Android,Shrimp and grits,"Lithe, Hubris",$ cat,No,Yes,Negative 😠,Yes,,"Caffeinated Soda, Fruit Juice, Milk, Tea, Water","dandelion, gauge, speaker, wallet, enema",No,3.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Half-Cat Half-Person,Yes,Yes
518,12/23/2019 19:26:46,Yes,"No, but maybe someday.",What dress?,fast food (e.g. mcdonalds),"Yes, constantly",No,cat pig ferret snake human being ,warmer than it should be,"Dive headfirst off a diving board, Ice skate, Cut vegetables with a knife",beginnning,No,Cooler,grey,Yes,3.1415900000000003,5.0,Yes,No,none,several,3,No,Harrison Ford,No,Yes,Yes,ozsjrgojreboubo{WBRGoiaetubgaorgbeo;rubg;ubt;iuouOUOUHOU,3.0,Yes,Yes,Chocolate,2.0,West Loria?,Yes,Yes,,"green, orange, and wood colored. I will repaint them someday",iPhone,steak and cheese sandwich (homemade),"Amiable, Lithe, Hubris",meow,No,No,Neutral 😐,Yes,"Beer, Tomatoes","Coffee, Maple Syrup, Water","lemon, um, recklessness, old, hearts",No,5.0,Sub/Hoagie,Cat-Person,No,No
604,5/22/2020 14:53:25,Yes,"No, but maybe someday.",I don't remember,ketchup,I'm not sure what things you mean,No,cat dog alpaca horse laama,Cloudy,"Cut vegetables with a knife, Swim","can't remember right now, but they exist",No,Cooler,green,No,22.0,8.0,Yes,Yes,2,0,0,Yes,I only know writers,No,No,Yes,"ojwd9q20ekf9j3fpwofmdlmvij
;w",2.0,No,Yes,Vanilla,22.0,No,No,Yes,17.9,white,iPhone,idk what it's called,"Rife, Soliloquy, Amiable, Regolith, Lithe",cat,No,Yes,Neutral 😐,Yes,"Beer, White wine, Red wine, Tomatoes","Caffeinated Soda, Noncaffeinated Soda, Fruit Juice, Milk, Tea, Water",material you program assemble hyperbola,A little,3.0,"Quesadilla, Hamburger","Cat-Person, Half-Cat Half-Person",No,No
534,1/22/2020 1:38:45,Yes,No,What dress?,mashed potatoes,I'm not sure what things you mean,No,"red fox, gray fox, arctic fox, fennec fox, bald eagle",Cold with rain or sleet approaching,Swim,the,No,Cooler,blue,No,9.0,6.0,Yes,No,0,1,0,Yes,Matt Damon,No,No,No,fox,4.0,No,Yes,Vanilla,9.0,no,No,Yes,27,white,iPhone,nachos,"Rife, Amiable, Lithe, Hubris",fox,Yes,Yes,Negative 😠,Yes,Carbonation (fizz),Water,no,No,3.0,"Sub/Hoagie, Hamburger",Cat-Person,Yes,No
206,12/9/2018 17:59:59,Yes,No,I don't remember,onions,I'm not sure what things you mean,No,dog cat  goldfish whale Son,dark because it's night time,"Solve a Rubik's cube, Ski, Swim",supercalifragilisticexpialidocious (I had to get Alexa's help),No,Warmer,red,No,48.0,8.0,No,Yes,1,0,0,Yes,Jackie Chan,No,No,Yes,asdfghjkl,1.0,No,Yes,Vanilla,16.0,what are you talking about?,No,Yes,9,sky blue,iPhone,noodles,,cat,No,No,Neutral 😐,Yes,Tomatoes,"Milk, Water",hi by volcano balls enchiladas,A little,5.0,"Sub/Hoagie, Hamburger",Cat-Person,No,No
368,6/17/2019 17:09:44,Yes,"No, but maybe someday.",White and Gold,tomatoes,"Yes, occasionally",No,"Dog, cat, bear, mouse, Mumakil",Sunny,"Roller skate, Drive a stick shift, Ice skate, Cut vegetables with a knife, Swim, Ride a horse, Change the oil on a car",disappointed,Yes,Cooler,gray and blue,No,33.0,8.0,Yes,No,one,two,none,No,Angelina Jolie,No,No,Yes,jkbgkjdsblgjkdfnjeanbkgtrsgfjgtkgfnjgkgbsjklsnbnkjgdnbkjsd/k/ls/bvkjgbfskjfdnf,5.0,No,Yes,Vanilla,55.0,A REALLY big building somewhere in antartica,Yes,Yes,23,off white and a weird green,Android,A ham and cheese sandwich,"Rife, Soliloquy, Fination, Amiable, Salient, Lithe, Hubris",cat,No,No,Neutral 😐,Yes,Tomatoes,"Milk, Water","Argyle, dinosaur, dark, souls, remastered",No,4.0,"Sub/Hoagie, Hamburger",Half-Cat Half-Person,Yes,No
139,9/27/2018 18:26:39,Yes,No,A color combination not listed here,Beef,I'm not sure what things you mean,No,"Cat, Dog, Chicken, Pig, Cow",Sunny,Swim,Colombia,No,Cooler,Green,No,42.0,8.0,Yes,Yes,0,1,None,Yes,Daisy Ridley,No,No,Yes,"hmi09et4tgseo,gbqoyraoeg8tcjkq9wethc35098m89 Y*&$Wtmg 497ERT M9GAT8o$m t0G8T7Gm o(T7LamtcVMITUGAONBWFCGO9m& ntljM K7gt(A7IUTN56 mvi&yktn 7MUYXHJJ ",1.0,No,Yes,Chocolate,16.0,Inside a computer.,Yes,Yes,21,White,iPhone,Rice,"Rife, Soliloquy, Amiable, Salient, Regolith, Lithe, Hubris",cat,Yes,No,Positive 😊,Yes,"Eggs, Carbonation (fizz), Tomatoes",Water,France Cold Time Robot Victory,A little,4.0,"Quesadilla, Sub/Hoagie, Hamburger",Cat-Person,Yes,"I did the throwing out thing, but didn't talk to everyone about it"
31,6/9/2018 22:28:10,Yes,"No, but maybe someday.",A color combination not listed here,Lobster,"Yes, occasionally",No,Dog bear koala cat tiger,Light showers,"Solve a Rubik's cube, Ice skate, Cut vegetables with a knife, Swim, Change the oil on a car",Preparedness,No,Cooler,Red,No,50.0,9.0,Yes,Yes,0,1,0,No,Bruce Willis ,No,No,Yes,Jnsdhicnviudfhbysdnsonihvneifvrotkmrfnedjedncoeffnrthisdfjvnrfivmdfjfn,5.0,No,Yes,Vanilla,72.0,Server racks in data centers ,Yes,Yes,18,sky blue,iPhone,Mashed potatoes,Soliloquy,cat,Yes,Yes,Positive 😊,Yes,"Beer, White wine, Carbonation (fizz), Red wine, Coffee",Water,Swim fan jump coaster castle,No,3.0,"Sub/Hoagie, Cheesesteak, Open faced sandwich",Dog-Person,Yes,"No, but I'm totally doing that now"
4,5/23/2018 6:09:59,No,No,Blue and Black,Alcohol,I'm not sure what things you mean,No,Lizard Donkey Cat Dog Horse,Partly Cloudy,"Cut vegetables with a knife, Swim",,Yes,Cooler,Blue,No,86.0,7.0,Yes,Yes,3,0,0,Yes,Robert Downey Jr.,No,No,Yes,hupiphhhhhhhhhhhhiu,2.0,No,Yes,Chocolate,77.0,In a library,No,Yes,20,Yellow,Android,Smoothie,"Rife, Amiable, Salient, Lithe, Hubris","""cat""",No,No,Neutral 😐,No,"Eggs, Beer, White wine, Red wine, Cilantro","Milk, Water",tick tock break heads honk,A little,3.0,"Quesadilla, Sub/Hoagie, Hamburger, Calzone",Half-Cat Half-Person,No,No
194,11/26/2018 14:02:59,Yes,"No, but maybe someday.",Blue and Black,Tomatoes,"Yes, occasionally",No,"Dog, Cat, Horse, Blobfish, Hamster",foggy,"Tie a sheet bend or bowline, Ice skate, Swim, Ride a horse",beautiful,No,Warmer,blue,No,57.0,10.0,No,No,none,1,none,Yes,Tom Hanks,Yes,No,Yes,"./,xmlzk.xcnLKZ>,",2.0,No,Yes,Vanilla,24.0,"In space, on a satellite ",Yes,Yes,13,white,iPhone,Apples,"Amiable, Salient, Lithe",cat,No,No,Negative 😠,No,"Eggs, Cilantro, Coffee, Tomatoes, Yogurt","Tea, Water","apple, kite, butter, moron, bottle",No,2.0,"Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,No,No
584,4/23/2020 17:58:54,Yes,No,White and Gold,eggs,"Yes, occasionally",No,penguin elephant horse cat dog,overcast,"Tie a sheet bend or bowline, Cut vegetables with a knife, Swim, Unicycle, Juggle",The second word in one of my passwords.,No,Warmer,green,No,22.0,8.0,Yes,No,1,1,2,Yes,Joey,No,Yes,Yes,thosuiheronsojhaefuiwebiofubwioefba,3.0,No,Yes,Vanilla,5.0,I imagine popping the lid off of my hard drive to find a bunch of little file folders that look like those found in the file explorer on windows 7 (the gui I used for the longest time).,Yes,Yes,19,light green,Android,beans,"Slickle, Rife, Soliloquy, Stipple, Unitory, Amiable, Salient, Regolith, Lithe, Hubris, Fleek","""cat"" here",No,Yes,Neutral 😐,Yes,"Eggs, Beer, White wine, Red wine, Cilantro, Coffee, Yogurt","Fruit Juice, Beer, Tea, Water",five random words,No,2.0,"Sub/Hoagie, Cheesesteak, Open faced sandwich","Dog-Person, Cat-Person",Yes,Yes
506,12/11/2019 9:13:53,Yes,"No, but maybe someday.",Blue and Black,your mother,"Yes, constantly",No,"dog, cat, elefant, lemur, hamster",rainy,"Roller skate, Swim",height,No,Cooler,black,No,23.0,8.0,No,Yes,2,0,0,Yes,Leonardo Di Caprio,No,No,Yes,ajwnflwejrnv ekjrnaqrig,3.0,No,Yes,Chocolate,23.0,"Never thought of it but I guess that it all comes from their respective headquarters, form a gigantic room filled with holograms of each user's main feed which are transported via _t h e   i n t e r n e t_ to my phone",Yes,Yes,20,white,Android,kebap,Soliloquy,cat,No,No,Neutral 😐,No,Carbonation (fizz),"Coffee, Tea, Water","astagalus, pork, charger, rain, music",No,2.0,,Part of a subterranean race of dog people,Yes,No
459,10/21/2019 12:51:30,Yes,"No, but maybe someday.",White and Gold,olives,"Yes, occasionally",Yes,elephant cat wolverine squid dog,chilly,"Tie a sheet bend or bowline, Drive a stick shift, Dive headfirst off a diving board, Ice skate, Ski, Cut vegetables with a knife, Swim, Ride a horse, Change the oil on a car",rediculous,Yes,Warmer,grey,No,42.0,6.0,No,Yes,4,0,0,Yes,will smith,No,No,Yes,1efoegjw'tehpoiuw4[6y sdFGFGHFjhprwjth;fmgbs'e5oiyu2059klsdbfowrth,4.0,No,Yes,Chocolate,27.0,https://www.xkcd.com/908/,Yes,Yes,43,grey,Android,Chicken Wings,"Rife, Soliloquy, Stipple, Amiable, Salient, Regolith, Lithe, Revergent, Hubris",cat,Yes,Yes,Negative 😠,Yes,Cilantro,"Coffee, Beer, Tea, Water",will aging character digital fight,No,3.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Cat-Person,Yes,"I did the throwing out thing, but didn't talk to everyone about it"
251,2/6/2019 23:24:30,Yes,No,I don't remember,peanut butter and jelly sandwich,No,Yes,cat tiger cheetah panther leopard ,I don't know. I'm inside.,"Run in high heels, Drive a stick shift, Dive headfirst off a diving board, Ice skate, Cut vegetables with a knife, Swim",immediatelly,No,Warmer,black and white,No,42.0,8.0,Yes,Yes,0,2,0,Yes,George Clooney,No,No,Yes, /kufyuouybfuoyd uyf yufilg lvliv;iyfyfluf,4.0,No,No,Chocolate,42.0,inside my computer,Yes,Yes,54,white,Android,pistachios,"Soliloquy, Salient, Hubris",cat,No,Yes,Positive 😊,Yes,"White wine, Red wine","Coffee, Milk, Water",hand yawn glasses noise finger,Yes,5.0,"Taco, Quesadilla, Sub/Hoagie, Hamburger, Calzone",Cat-Person,Yes,"I did the throwing out thing, but didn't talk to everyone about it"
520,12/28/2019 17:33:02,Yes,"No, but maybe someday.",Blue and Black,Pizza,I'm not sure what things you mean,No,dog cat horse duck squirrel,42 degrees and cloudy,"Solve a Rubik's cube, Dive headfirst off a diving board, Swim, Ride a horse, Unicycle",pursuers,No,Warmer,Purple,Yes,74.0,9.0,No,Yes,One,Zero,Zero,Yes,Chris Evans,No,Yes,Yes,lajfo ijawp fadfj aodsufjiuwel ajfoiahnfio eu98 foaufil ja9f7 3ihaiej-afejakwjf9sah HELJNEO a,2.0,Yes,Yes,Chocolate,74.0,A big data center,Yes,No,17,Light gray,iPhone,Corned beef and pastrami sandwich,"Rife, Soliloquy, Amiable, Salient, Hubris, Fleek",cat,No,No,Neutral 😐,Yes,"Coffee, Tomatoes","Caffeinated Soda, Fruit Juice, Water",banana squirrel toothpaste book pasta,No,4.0,"Taco, Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,Yes,"No, but I'm totally doing that now"
598,5/19/2020 7:33:00,Yes,No,Blue and Black,mayonaise,I'm not sure what things you mean,No,"cat, snake, earthworm, chimpanzee, inchworm",cold,"Ski, Swim",Restaurant ,No,Cooler,aqua,No,3.1415926539999997,3.0,No,No,1,3,0,Yes,Daniel Radcliffe,No,,Yes,werthyjulop;'plkj hgfdszd fghjikasdrtyujhgdsertyujhgde56789oikjhgfdswe5678iuhgfre3456789oijhgfdsw3467y6tre3456789ikjhgfcxsertghnjkoiuytredsawertyuiop;lkjdsawerthjnbvdfghiuytrfghjkjhgfdw3456yhvcxdfghuytresasrtyujbvfrtyui654ewasertyhfryui7654etygfde4567uiuytredsr67uikjfrtyui765ree567uhgfdertytredfghuytr4567ugfdfghuiuytre567ue45665rtyu865rtyuyde4567uyfdfghjioiuytyihyhj,1.0,No,Yes,Chocolate,22.2345679,in that cloud over mount Everest,No,Yes,10,white,I don't have a phone,skittles,Lithe,no,No,No,Neutral 😐,Yes,"Beer, White wine, Red wine, Cilantro, Coffee","Fruit Juice, Milk, Maple Syrup, Water",me is bad at grammar,No,5.0,"Taco, Quesadilla, Sub/Hoagie, Hamburger","Dog-Person, Cat-Person",Yes,No
328,4/29/2019 15:39:55,Yes,No,White and Gold,Pesto,No,No,Monkey deer rabbit dog kangaroo ,Nice,"Skateboard, Cut vegetables with a knife",Received ,No,Cooler,White,Yes,97.0,3.0,Yes,Yes,0,1,0,Yes,Orlando Bloom,No,No,No,Vjpswt no vfynmlvcdtn llllfzwwdbibvyn fhkm,4.0,No,Yes,Chocolate,97.0,Utah,Yes,Yes,26,White,Android,Pork,"Rife, Soliloquy, Amiable, Salient, Lithe, Hubris",cat,No,No,Positive 😊,Yes,,"Caffeinated Soda, Coffee, Milk, Beer, Wine, Water",Boob sled carnation loopty bread,A little,1.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,Yes,No
401,8/7/2019 0:18:54,Yes,No,Blue and Black,tomatoes,"Yes, constantly",No,"dog, cat, pig, cow, horse",hot,,necessary ,No,Cooler,dark green,No,35.0,7.0,No,Yes,1,none,none,Yes,Robert Downey Jr.,No,Yes,Yes,wetrdiojhfsdjknsdkjbsdfjsfb,3.0,No,Yes,Chocolate,78.0,an uncharted island in the middle of nowhere,No,Yes,20,blue,Android,lasagna,"Soliloquy, Amiable, Lithe, Hubris, Fleek",what's in it for me?,No,No,Neutral 😐,No,"Beer, White wine, Red wine, Coffee, Tomatoes","Caffeinated Soda, Fruit Juice, Milk, Water","absolute, desolate, rampart, didgeridoo, forefront",A little,4.0,"Sub/Hoagie, Cheesesteak, Hamburger",Dog-Person,Yes,"I did the throwing out thing, but didn't talk to everyone about it"
541,2/11/2020 15:40:37,Yes,"No, but maybe someday.",Blue and Black,Brusselsprouts,"Yes, occasionally",No,Dog Cat Tiger Elephant Oliphant,Snowy,"Tie a sheet bend or bowline, Roller skate, Solve a Rubik's cube, Ski, Cut vegetables with a knife",Bed,Yes,Cooler,Blue,No,74.0,5.0,No,No,0,3,0,No,Henry Cavill,Yes,No,No,kjhjfhu;adfhuihauidfjhpaioudshfgoaiusdhgfliushdfpiuhaosdiufhoaisudghcoiasuchvouaefhgoufyyyyyyyyyy,3.0,No,Yes,Vanilla,73.0,In a Well,Yes,Yes,15,White,iPhone,Grape Nuts,"Slickle, Rife, Soliloquy, Tribution, Photoropter, Amiable, Regolith, Lithe, Hubris, Apricity",Cat,Yes,Yes,Neutral 😐,Yes,,"Milk, Tea",Dungeons Apple Tablet Pen Mouse,No,3.0,"Taco, Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich, Calzone",Dog-Person,Yes,"I did the throwing out thing, but didn't talk to everyone about it"
296,3/13/2019 11:48:30,Yes,No,A color combination not listed here,Fried chicken,"Yes, occasionally",No,Dog cat chicken pig horse,Cold,Swim,Balloon,Yes,Warmer,White,Yes,65.0,9.0,Yes,Yes,0,1,0,Yes,Danny DeVito,No,No,Yes,Fbjhttrfdhrefshfersdershhersfjftthkgftknjfnftkjhrjdghrmqeghrjwdjkgwfnwikunhjkhe hjktefnkkegkhj e,3.0,No,Yes,Vanilla,45.0,In the screen,Yes,Yes,16,Brown,iPhone,Ravioli,"Slickle, Soliloquy, Peristeronic, Amiable, Lithe, Hubris, Fleek","""cat"" here",No,No,Neutral 😐,Yes,"Beer, White wine, Red wine, Cilantro, Coffee, Tomatoes","Caffeinated Soda, Milk, Water",John jive four pig hat,Yes,3.0,Sub/Hoagie,Dog-Person,No,"No, but I'm totally doing that now"
87,7/28/2018 15:15:16,Yes,No,White and Gold,Deli meats,"Yes, occasionally",No,Osprey ocelot leopard emu kestrel,"Hot, sticky","Dive headfirst off a diving board, Cut vegetables with a knife, Swim, Do a back handspring",Aether,No,Warmer,Blue,Yes,81.0,5.0,Yes,Yes,0,,0,Yes,That one from that movie,No,Yes,Yes,Skaozn2j #$aoahw,1.0,No,Yes,Chocolate,56.0,What...,Yes,Yes,15,Blue,iPhone,Omlette,"Rife, Soliloquy, Amiable, Regolith, Lithe, Hubris, Fleek",Cat,Yes,No,Neutral 😐,No,,"Milk, Water",Secret ellipse vector composition cipher,No,4.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Cat-Person,No,No
437,9/21/2019 4:17:57,Yes,No,A color combination not listed here,Cheese,I'm not sure what things you mean,Yes,Ferret Hamster Dog Platypus Ostrich,Fine,"Tie a sheet bend or bowline, Cut vegetables with a knife, Change the oil on a car",Pennsylvania,No,Cooler,White,Yes,9.0,7.0,Yes,Yes,0,2,0,Yes,Arnold Schwarzenegger,No,No,Yes,wqa[opedsifhqap[oiedfgh,3.0,No,Yes,Chocolate,76.0,A warehouse,No,Yes,19,Brown,Android,Fettucinni,"Rife, Soliloquy, Amiable, Hubris",cat,No,No,Positive 😊,Yes,"Beer, White wine, Red wine, Cilantro, Coffee, Tomatoes","Caffeinated Soda, Noncaffeinated Soda, Fruit Juice, Water",Jigsaw Pheasant Gorge Nurse Marsh,A little,5.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,Yes,Yes
513,12/13/2019 22:02:15,Yes,"No, but maybe someday.",White and Gold,Salad,"Yes, occasionally",No,dog cat bird lizard fish,ok,"Drive a stick shift, Walk on stilts, Ski, Swim, Change the oil on a car",,Yes,Cooler,blue,No,22.0,6.0,No,Yes,3,0,0,No,george clooney,No,No,Yes,"ukshfnjl.ukd,ar,a",4.0,No,Yes,Chocolate,22.0,no,Yes,Yes,21,white,Android,toast,Lithe,"""cat"" here",No,No,Neutral 😐,Yes,"Beer, Carbonation (fizz), Coffee, Tomatoes","Milk, Water",one blue rabbit frown pants,No,1.0,,Part of a subterranean race of dog people,Yes,No
