,Timestamp,Have you been in a plane?,Have you ever been skydiving,"When you first saw the dress, what was the color?",What's a popular food you don't like?,"When you look at a blue sky, do you see those swirly floaters in your vision? ",Have you ever had a car run out of gas while you were driving it? ,Name the first five animals you can think of,What's the weather like where you are right now?,Which of these can you do reasonably well?,What word can you never seem to spell on the first try? ,Do you eat condiments directly out of the fridge as a snack?,"When you adjust a thermostat that was set by someone else, it's usually because you want the room to be...","What color is the shirt/dress/upper-body-clothing you're wearing right now, if any? ",Do you get colds often? ,Pick a number from 1 to 100,"On a scale of 1 to 10, how good at spelling are you?",Do you know your Myers-Briggs type? ,Do you know your astrological sign? ,How many older siblings do you have? ,How many younger siblings do you have? ,How many twin/triplet/etc. siblings do you have? ,Do you feel sleepy a lot? ,Name a movie star,Do you spend a lot of time in the sun? ,Does broccoli taste bitter to you? ,Do you regularly stay awake much later than you meant to? ,Fill this text box with gibberish by mashing random keyboard keys,"On a scale of 1 to 5, where 1 is terrible and 3 is average, how good a driver do you think you are? ",Do you have any food allergies? ,Have you heard thunder or seen lightning in the past year?,Which do you prefer? ,Pick another number from 1 to 100,"When you think about stuff on the internet, where do you picture it being physically located? Even if you know it's not really how things work, is there a place you imagine websites and social media posts sitting before you look at them? If so, where is it?",Can you roll your tongue?,Can you pick things up with your toes? ,How old are you?,What color are the walls around you right now? ,What kind of cell phone do you have? ,What is the last thing you ate?,Which of these words do you know the meaning of?,"Please type ""cat"" here",Do you usually remember your dreams? ,Do you have strong opinions about text editors?,How do you feel about emoji?,Does it ever snow where you live? ,Do you strongly dislike the taste or texture of any of these things? ,Which of these do you regularly drink,Type five random words,Are you nervous about flying? ,"On a scale of 1 to 5, which number is your favorite? ",Which of these would you consider a sandwich?,Which of these describes you?,Would you say you have a good sense of direction? ,"Have you ever thrown out all your different pairs of socks/underwear, bought a bunch of replacements that were all one kind, and then told all your friends how great it was and how they should do it too? "
479,11/11/2019 16:46:45,Yes,Yes,I don't remember,Chicken wings,"Yes, occasionally",No,Panther Jaguar elephant horse mice,Cold and foggy,"Tie a sheet bend or bowline, Drive a stick shift, Dive headfirst off a diving board, Ice skate, Ski, Cut vegetables with a knife, Swim",Parallel ,Yes,Cooler,Blue and white,No,38.0,8.0,No,Yes,2,0,2,Yes,Wes chtatham,No,No,Yes,Cuivreux ossements tobenden,4.0,No,Yes,Chocolate,54.0,In the cables,Yes,Yes,30,Yellow and blue,Android,Chocolate,"Rife, Soliloquy, Fination, Tribution, Amiable, Regolith, Lithe, Hubris",Cat,Yes,Yes,Neutral 😐,Yes,Cilantro,"Coffee, Fruit Juice, Beer, Wine, Water",This video fibreux plane dance,No,3.0,"Taco, Sub/Hoagie, Hamburger","Cat-Person, Half-Cat Half-Person",Yes,No
4,5/23/2018 6:09:59,No,No,Blue and Black,Alcohol,I'm not sure what things you mean,No,Lizard Donkey Cat Dog Horse,Partly Cloudy,"Cut vegetables with a knife, Swim",,Yes,Cooler,Blue,No,86.0,7.0,Yes,Yes,3,0,0,Yes,Robert Downey Jr.,No,No,Yes,hupiphhhhhhhhhhhhiu,2.0,No,Yes,Chocolate,77.0,In a library,No,Yes,20,Yellow,Android,Smoothie,"Rife, Amiable, Salient, Lithe, Hubris","""cat""",No,No,Neutral 😐,No,"Eggs, Beer, White wine, Red wine, Cilantro","Milk, Water",tick tock break heads honk,A little,3.0,"Quesadilla, Sub/Hoagie, Hamburger, Calzone",Half-Cat Half-Person,No,No
154,10/14/2018 21:27:25,Yes,No,What dress?,,"Yes, occasionally",No,Bear Moose Grouse Mountain Goat Ptarmigan,Sunny,"Ski, Swim",,No,Warmer,Blue,No,5678.0,5.0,No,No,,0,,No,,Yes,No,No,xdrytcfvyghbjnhbugvyctrfd,1.0,No,No,Chocolate,4578.0,It is in a datacenter somewhere,No,No,,white,iPhone,Hamburger,"Slickle, Stipple, Unitory, Regolith",No,No,Yes,Negative 😠,Yes,White wine,"Fruit Juice, Milk",,No,5.0,Hamburger,Dog-Person,,No
476,11/9/2019 23:42:47,Yes,No,Blue and Black,Tom,"Yes, occasionally",No,Human niffler unicorn demon Benedict Cumberbatch,Ok,Cut vegetables with a knife,Wored,No,Cooler,Red/White,Yes,3.141592653,9.0,Yes,Yes,0,1,No,Yes,Clint Eastwood,No,No,Yes,IdhfgPmahLgkhGkgkhm$£hjHjH&:&.&kdjfodhjx b,2.0,No,Yes,Chocolate,7.0,Your moms house,Yes,Yes,14,White,iPhone,Smoothie,"Slickle, Rife, Soliloquy, Fination, Stipple, Peristeronic, Trephony, Tribution, Photoropter, Unitory, Amiable, Salient, Regolith, Lithe, Revergent, Hubris, Fleek, Cadine, Apricity",No,No,Yes,Neutral 😐,Yes,"Beer, White wine, Red wine, Cilantro, Coffee, Tomatoes","Caffeinated Soda, Fruit Juice, Maple Syrup, Water",Yes trying xkcd Sondheim slab,No,4.0,"Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger",Part of a subterranean race of dog people,No,No
198,12/1/2018 23:54:33,Yes,"No, but maybe someday.",White and Gold,,"Yes, occasionally",Yes,human bird butterfly bee grasshopper,clear and cool,"Drive a stick shift, Cut vegetables with a knife, Swim, Change the oil on a car",,No,Cooler,black,No,1.0,1.0,Yes,Yes,0,0,0,Yes,marilyn monroe,No,No,Yes,658rt7yw8u9idokpcdsyf78f9auilwjhb3vchfus89cuihsbe7f9sp,3.0,Yes,Yes,Chocolate,1.0,no,No,Yes,15,blue,iPhone,pork,"Soliloquy, Stipple, Tribution, Unitory, Amiable, Salient, Lithe, Hubris, Fleek","""cat"" here",No,No,Neutral 😐,Yes,Cilantro,"Coffee, Milk, Tea, Water",night yodel queenly reify niobium,No,4.0,"Sub/Hoagie, Cheesesteak, Open faced sandwich","Cat-Person, Half-Cat Half-Person",No,No
405,8/12/2019 8:42:34,Yes,"No, but maybe someday.",Blue and Black,bean sprouts,"Yes, constantly",No,cat dog bee butterfly moth,Hot,"Tie a sheet bend or bowline, Solve a Rubik's cube",,Yes,Warmer,white,No,34.0,9.0,Yes,Yes,0,1,0,No,robert downey jr.,Yes,No,No,aserjozd8[-9nv2[0 ,1.0,No,Yes,Vanilla,76.0,invisible air,Yes,Yes,14,blue,Android,ramen,"Rife, Soliloquy, Amiable, Hubris",cat,Yes,No,Neutral 😐,No,Chocolate ice cream,Water,one see cold ice beer,Yes,3.0,"Sub/Hoagie, Open faced sandwich","Dog-Person, Cat-Person, Half-Cat Half-Person, Part of a subterranean race of dog people, Literally named ""Catherine Person""",Yes,No
213,12/14/2018 0:58:17,Yes,"No, but maybe someday.",What dress?,coffee,"Yes, occasionally",No,"cat, dog, parrot, squirrel, horse",Clear,,Memoization ,No,Cooler,Grey,No,42.0,7.0,No,No,1,1,0,No,Will Ferrell,No,Yes,Yes,DNcyaujuxjsjsjjOxiwjjj6krjzhshkc,3.0,No,Yes,Vanilla,64.0,Tim Berners-Lee’s desk,Yes,Yes,16,Yellow,Android,A cookie,"Amiable, Regolith, Lithe, Hubris",cat,No,Yes,Positive 😊,Yes,"Chocolate ice cream, Cilantro, Coffee, Tomatoes","Caffeinated Soda, Noncaffeinated Soda, Tea, Water","bash, joke, comedy, compiler, recursion",No,4.0,"Sub/Hoagie, Hamburger, Open faced sandwich",Cat-Person,Yes,"No, but I'm totally doing that now"
137,9/26/2018 12:30:43,Yes,"No, but maybe someday.",Blue and Black,Pizza,"Yes, occasionally",No,dog kangaroo cat pig gorilla,"Sunny, though that may change","Tie a sheet bend or bowline, Roller skate, Dive headfirst off a diving board, Ice skate, Cut vegetables with a knife, Swim, Change the oil on a car, Juggle",Mississippi,No,Cooler,white,No,24.0,8.0,No,Yes,None,1,none,Yes,Robert Downey Jr.,Yes,No,Yes,aounshidroeuxl'hint3x i.gdx80eoulxeobxnbtoeul,1.0,No,Yes,Vanilla,11.0,no,Yes,Yes,15,whitish-beige ,iPhone,Tic-Tacs,"Soliloquy, Salient, Hubris, Fleek","""cat"" here",Yes,No,Neutral 😐,No,Tomatoes,"Milk, Tea, Water",Egg banana hungry clock beach,No,3.0,"Sub/Hoagie, Cheesesteak, Hamburger","Dog-Person, Cat-Person",Yes,No
242,2/6/2019 8:25:18,No,No,I don't remember,Cucumbers,"Yes, occasionally",No,"Leopard, Monkey, Rabbit, Slug and Elephant",cloudy,"Dunk a basketball, Drive a stick shift, Dive headfirst off a diving board, Ice skate",brought,Yes,Cooler,Dark bluish,No,73.0,10.0,No,Yes,Many,many,0,Yes,Shaq,No,I never had it,Yes,sdkljfghzjtl;uoijlkhasdfou[,4.0,No,Yes,Chocolate,32.0,In my mind,What?,Yes,28,Yellowish,Android,peanuts,,cat,No,No,Neutral 😐,Yes,Tomatoes,"Coffee, Fruit Juice, Milk, Tea, Water",oh my god leave me,A little,2.0,Sub/Hoagie,,Yes,"No, but I'm totally doing that now"
503,12/8/2019 23:23:35,Yes,"No, but maybe someday.",Blue and Black,Olives,"Yes, occasionally",No,"Lion, Tiger, House cat, Dog, Cheetah",It would be sunny if the sun was out,"Ice skate, Ski, Cut vegetables with a knife, Swim, Ride a horse",brocolli,Yes,Cooler,cyan,No,97.0,8.0,No,No,1,0,0,Yes,Justin Timberlake,No,No,Yes,"ptcg,a.couekjwhslidc'ohner4yapceumkah0å9,4.cpiuhga,sc.glphol,ø.ctnosa,cl.rtuk9jqcnt",1.0,No,No,Chocolate,68.0,"Yes, it's somewhere in the biggest city in your country and it is a big room of servers where the entire internet is stored.",Yes,Yes,14,White,Android,Some really good brocolli,Salient,"Ok, I just typed it and backspaced it",No,Yes,Negative 😠,Yes,Carbonation (fizz),"Coffee, Milk, Water","Type, five, random, words, llama",No,2.0,"Sub/Hoagie, Cheesesteak, Hamburger",Cat-Person,Yes,"No, but I'm totally doing that now"
400,8/7/2019 0:18:41,No,No,Blue and Black,Key Lime Pie,"Yes, occasionally",No,"cat, ox, fox, dog, rat",Sunny,"Drive a stick shift, Solve a Rubik's cube, Skateboard, Cut vegetables with a knife, Change the oil on a car",tommorrow,No,Cooler,Blue,No,77.0,7.0,Yes,Yes,0,0,0,Yes,Chris Hemsworth,No,No,Yes, nbkhij wnrsh nsdlmhbdklosghkos,4.0,No,Yes,Vanilla,45.0,No? What the fuck,No,No,20,Light blue,Android,Sandwich with pate,"Soliloquy, Amiable, Salient, Hubris, Fleek",cat,Yes,Yes,Neutral 😐,No,Coffee,"Caffeinated Soda, Water","chagrin, chauvinism, heterosexual, myopic, recoil",No,5.0,"Sub/Hoagie, Cheesesteak, Open faced sandwich",Cat-Person,Yes,"I did the throwing out thing, but didn't talk to everyone about it"
398,7/30/2019 19:57:56,Yes,No,White and Gold,mac'n cheese,No,No,"dog, cat, kitten, other cat, other kitten.",sunny,,expirement (experiment),No,Cooler,i'm not wearing a shirt.,No,32.3,9.0,No,No,1,0,0,Yes,betelgeuese,No,No,Yes,gxjbbhygfyaeirghrukghynrzbrbgukdgbsueyrigmkhjjgujhgjrarbaegfbjgdfgarbjhfsbnghjsrbghrbgjhwarbgnswrhjgfnbshfjkgabfdkjgnfsaguhkjfaderngjfdngfdhjgdfjgsfndkghdfuigkjdhfgkljfdsxhgfdsjghdfnljkbnfdjbnrfuhjgnbreuhjngreiujkghreugyirehgirunarwiuhtmwruitvhuiyatvhawoiltguherltigmkusheomiushetgviomasuhsotiuhgsieurghsermiogvhreuighsreomuighmroigwsjknlserhgnuvfhiuesrktglhreiughsjdkfgshrghsnreutghmeuighseiughseriugkhsiguhriughresugherguiservhgmseruheruhgh,2.0,No,No,Chocolate,55.55555556,a generic office,Yes,Yes,-255,beige,iPhone,chicken mcnuggets,"Rife, Tribution, Amiable, Hubris",dog,No,No,Neutral 😐,Yes,,,type five random words tenaciously,No,2.0,"Sub/Hoagie, Hamburger","Cat-Person, Part of a subterranean race of dog people",No,No
325,4/23/2019 14:30:43,Yes,"No, but maybe someday.",Blue and Black,mushrooms,No,No,cat dog fly horse horsefly,"18.5°C, clear sky, mild winnd","Drive a stick shift, Solve a Rubik's cube, Cut vegetables with a knife",nesscecary,No,Warmer,black,Yes,54.0,8.0,No,Yes,1,0,1,Yes,"forgot his name, sorry",No,No,Yes,agrebgqe4b n9gqehr bgßq394 ghbueßrhgbeqnnrghbpqenunb0934htgboehaßb 9hß 43 4ßfh384 tbnqegp9emhbfüäwörum3v2rüwebfimwuuihb09p3egh8buifögnb734ghufdgh9b4hfadhfghh43qhut49t8zehuighösdv asnföarhg oüaeriang paeuirgn aoe tz3489gaeurgph3ia4 gßa9eüägrea,3.0,No,Yes,Vanilla,43.0,"a clean, well-lit server room in North America",Yes,Yes,19,blue,Android,roulades,Soliloquy,cat,No,Yes,Negative 😠,Yes,,"Coffee, Beer, Water",cat word paper water yes,No,5.0,,Cat-Person,Yes,"No, but I'm totally doing that now"
42,6/18/2018 20:23:22,Yes,"No, but maybe someday.",White and Gold,,"Yes, occasionally",No,,Tooo hot,Cut vegetables with a knife,caribbean,Yes,,,No,11.0,3.0,Yes,Yes,0,0,0,No,,No,No,No,bsanklfjhasdf haskjld hfuadsi uhwpeakjsiapof jsadpjfsdak[ fjawd jfiad[sfjpawdfkasodp jiopasdf asd asdf asdjop vjapo ifdjso pjiasdo; vasd 4as5d6 f45asd6 14asd6 1f74asd61 4afsd67v6fa7s46n fa4vg89ve145 6354 9q1047 68f104e6 07q6w8 1476s14710m7e g;le kw;j vj2q3k;23 ,1.0,No,Yes,Chocolate,87.0,Giant rack of computers,Yes,Yes,17,Beige,Android,Eggs,"Soliloquy, Amiable, Salient, Hubris, Fleek","""cat"" here",No,No,Negative 😠,Yes,Eggs,Water,baby do potato easy mess,No,2.0,"Sub/Hoagie, Hamburger, Open faced sandwich","Cat-Person, Half-Cat Half-Person",No,No
333,5/7/2019 7:26:21,Yes,"No, but maybe someday.",Blue and Black,Salad,"Yes, occasionally",No,"Cat, Dog, Mouse, Walrus, Fox",Foggy,"Roller skate, Ice skate",Input,No,Cooler,A pattern(mostly orange and grey),No,44.3,8.0,No,Yes,0,3,0,Yes,Adam Sandler,No,No,Yes,Bsoybxhqsohs xsqoh xohqhsbjxbsqj xssxhq osjoxheibivxiveivxibwxx wfjbdj xehwx wax X a xkh. An n xsj h zwj xhsx kbkg,1.0,No,Yes,Vanilla,45.0,I actually think about null island,No,Yes,12,Aquamarine,Android,A sandwich,"Slickle, Fination, Amiable, Hubris",cat,No,Yes,Negative 😠,Yes,"Chocolate ice cream, Beer, Tomatoes, Yogurt","Caffeinated Soda, Fruit Juice, Milk, Water",Ytxxr,A little,2.0,"Quesadilla, Hamburger, Open faced sandwich",Cat-Person,Yes,"No, but I'm totally doing that now"
13,5/30/2018 16:51:53,Yes,"No, but maybe someday.",I don't remember,fried rice,"Yes, constantly",Yes,cat bird dog human giraffe,raining,"Solve a Rubik's cube, Ski, Cut vegetables with a knife, Swim",difficult,Yes,Cooler,pink,No,13.0,2.0,Yes,Yes,2,0,2 sisters,No,jackie chan,Yes,No,Yes,gsrfvbab iuauwh fiawofv hawe,1.0,No,Yes,Vanilla,5.0,far away,Yes,Yes,15,beige,iPhone,a bag of cookies,"Slickle, Soliloquy, Photoropter, Lithe, Hubris, Fleek",cat,Yes,No,Neutral 😐,Yes,"Beer, White wine, Red wine, Coffee","Caffeinated Soda, Milk, Water","dog, god, impossibility, spellcheck, human",No,3.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Cat-Person,No,No
331,5/6/2019 21:47:27,Yes,No,Blue and Black,Carrots,"Yes, occasionally",No,"Elephant, panda, horse, whale, ocelot",Warm,Cut vegetables with a knife,Switch,No,Cooler,,No,91.0,10.0,Yes,Yes,1,1,0,Yes,Nicolas Cage,No,Yes,Yes,Wdbjorscoxzcihbbxztsduc  vigigisucphxupccjcucg ice tztzzcjvbvtdta zhocjv,3.0,No,Yes,Chocolate,34.0,Some big server room somewhere,No,Yes,18,Beige,Android,An apple,"Rife, Soliloquy, Amiable, Salient, Regolith, Lithe, Hubris, Fleek",cat,No,Yes,Neutral 😐,Yes,"Beer, Coffee","Caffeinated Soda, Noncaffeinated Soda, Fruit Juice, Milk, Water","Scrumptious, polyphonic, armadillo, subterranean, dishwasher",A little,3.0,"Taco, Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Calzone",,Yes,No
521,1/5/2020 19:33:24,Yes,No,Blue and Black,cucumber,"Yes, constantly",Yes,Cat orangutan sugar glider lemur elephant ,snowy,"Drive a stick shift, Cut vegetables with a knife, Ride a horse, Change the oil on a car",definitely ,No,Warmer,white and blue,Yes,76.0,8.0,Yes,Yes,0,1,0,Yes,hugh grant,No,No,Yes,Woodford jiexfthbs 4t ig,5.0,No,Yes,Chocolate,46.0,,Yes,Yes,,white,Android,nachos,"Rife, Soliloquy, Amiable, Salient, Lithe, Hubris, Fleek",cat,No,No,Neutral 😐,Yes,,"Coffee, Beer, Wine, Tea, Water",Apple going hot nose deer,Yes,4.0,"Sub/Hoagie, Open faced sandwich",Dog-Person,Yes,No
457,10/19/2019 0:14:19,Yes,"No, but maybe someday.",White and Gold, Mac and Cheese,"Yes, occasionally",No,Cat dog squirrel lamb goat,"Night, cloudy","Ski, Swim, Juggle",Parallel,No,Warmer,I am bare chested,No,34.0,10.0,Yes,Yes,0,0,0,No,Brad Pitt,No,No,Yes,"A hvgeagerfu,effusive,ewaffufcdasuiu,draw",1.0,No,Yes,Vanilla,74.0,In a light grey box,Yes,Yes,13,Green,I don't have a phone,Pasta,"Soliloquy, Peristeronic, Amiable, Salient, Lithe, Apricity",cat,No,No,Negative 😠,No,"Eggs, Carbonation (fizz), Tomatoes, Yogurt","Caffeinated Soda, Noncaffeinated Soda, Fruit Juice, Water",Stick Autumn Accident Frostbite Butterfly,A little,5.0,"Sub/Hoagie, Hamburger, Open faced sandwich",Cat-Person,Yes,No
610,5/28/2020 11:06:28,Yes,No,White and Gold,Nutella,No,No,"cat, narwhal, duck, goose, bear",Rainy,Tie a sheet bend or bowline,recipe,No,Cooler,Maroon,No,3.0,8.0,Yes,Yes,0,0,0,Yes,Cary Grant,No,No,No,liugjjytdjhg kjufyvhjknrcf jkhbliukjbnm,3.0,Yes,Yes,Chocolate,3.0,IN the computer,Yes,Yes,34,Grey,Android,Naan,"Soliloquy, Stipple, Amiable, Salient, Regolith, Lithe, Hubris, Fleek",cat,Yes,Yes,Positive 😊,Yes,"Beer, Red wine, Tomatoes, Yogurt",Water,cat berry milk list feet,A little,3.0,"Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger",Cat-Person,Yes,No
484,11/14/2019 18:46:18,Yes,"No, but maybe someday.",Blue and Black,Ice Cream,"Yes, occasionally",No,"cat, tiger, bird, jellyfish, and apparently ocean",Slightly Cloudy,Cut vegetables with a knife,"surprise (that first r, man)",No,Warmer,red,No,57.0,9.0,No,Yes,2,1,0,No,Robert Downey Jr,No,No,No,oihefboajdbfyrhbaoshfbaorygf4837fhoaijsdbcpan;oeirjfpahsoidj,4.0,No,Yes,Chocolate,24.0,"I don't. I might have aphantasia. The whole ""visualization"" thing is pretty hard for me.",No,Yes,19,White,Android,Fries,"Rife, Soliloquy, Peristeronic, Amiable, Regolith, Lithe, Revergent, Hubris","""cat""",No,No,Negative 😠,Yes,"Chocolate ice cream, Carbonation (fizz)",Water,"chlorine, random, civil, leopard, change",A little,4.0,"Sub/Hoagie, Hamburger",Cat-Person,Yes,No
3,5/22/2018 21:00:01,Yes,"No, but maybe someday.",I don't remember,piahhhhhhhh im being invaded,I'm not sure what things you mean,Yes,dog cat lettuce beer bob,misty,"Roller skate, Solve a Rubik's cube, Dive headfirst off a diving board, Ice skate, Ski, Swim, Juggle",abra cadabra alakazam,Yes,Warmer,blue,No,21.0,10.0,No,No,1023847901827502647256105619357109537190357,123470129847312061094371293476,1023487283571023610347917430251023751984701956109357120935790561023456108356802934729034729835635620835798347210937412980357291056013561000000000000000000000000000000000000,Yes,Zach Gordon,No,No,Yes,asdfghjkl,5.0,No,No,Vanilla,21.0,on a computer,No,Yes,21,white,I don't have a phone,poop,,cat,No,No,Neutral 😐,Yes,"Beer, White wine, Red wine, Cilantro, Tomatoes","Caffeinated Soda, Noncaffeinated Soda, Fruit Juice, Milk, Water",with bob car go byby,A little,5.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich, Calzone","Dog-Person, Cat-Person, Half-Cat Half-Person, Part of a subterranean race of dog people, Literally named ""Catherine Person""",No,No
464,10/23/2019 8:03:48,Yes,"No, but maybe someday.",A color combination not listed here,Peanut butter,"Yes, occasionally",No,raccoon wolf snake starling parrot,"A dust storm is pressing in against the windows of my home, carrying pollution and chill air with it, threatening to break into this haven I have built.","Tie a sheet bend or bowline, Dive headfirst off a diving board, Ice skate, Cut vegetables with a knife, Swim",occasionally,Yes,Cooler,Black,No,2.0,5.0,Yes,Yes,0,1,"Zero, or negative one, depending on your axioms.",No,Emma Watson ,No,No,Yes,Do you realize how hard this is to do on an iPad?,1.0,No,Yes,Chocolate,22.0,"Behind my computer screen, in a small, flat area of our space which is connected to the fifth physical dimension.",No,Yes,That shall not be divulged.,Off-white,I don't have a phone,Uncooked pie dough,"Soliloquy, Tribution, Amiable, Lithe, Hubris",cat,Yes,Yes,Negative 😠,Yes,"Beer, White wine, Carbonation (fizz), Red wine, Coffee",Water,Your answer type five words,No,2.0,"Sub/Hoagie, Open faced sandwich",,No,"I did the throwing out thing, but didn't talk to everyone about it"
218,12/24/2018 22:11:27,Yes,Yes,A color combination not listed here,Fruits,"Yes, occasionally",Yes,Cat. Dog. Elephant. Sloth. Dragon,Cool and dry,"Tie a sheet bend or bowline, Drive a stick shift, Cut vegetables with a knife, Swim, Ride a horse, Change the oil on a car",ENGINEER,No,Cooler,Black,No,50.0,6.0,Yes,Yes,3,0,0,Yes,Polaris,Yes,No,Yes,gfl DFDVGHJ,3.0,No,Yes,Chocolate,50.0,NO,Yes,Yes,21,White,iPhone,Sandwich,"Soliloquy, Stipple, Amiable, Salient, Hubris, Fleek",cat,Yes,No,Neutral 😐,No,Tomatoes,"Caffeinated Soda, Coffee, Milk, Beer, Water",Jew. Shit. Milk. Raccoon. Skinny,A little,5.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,Yes,No
515,12/18/2019 18:32:52,Yes,No,White and Gold,chocolate,"Yes, occasionally",No,tiger shark gorilla whale dude,cold-ish,"Roller skate, Ice skate, Ski, Cut vegetables with a knife, Swim",definatley,Yes,Cooler,brown with a green lizard on it,No,17.0,9.0,No,Yes,1,0,none,No,Danny Dorito,No,Yes,Yes,hfsdxnjfdb cfdjbfvdgrdjcgikdfxu hfschifsihf,1.0,No,Yes,Vanilla,43.0,no i don't,Yes,Yes,private info d00d,white,Android,pasta,"Soliloquy, Amiable, Salient, Lithe, Hubris, Fleek",no,No,No,Positive 😊,Yes,"Chocolate ice cream, Beer, White wine, Carbonation (fizz), Red wine, Cilantro, Coffee","Milk, Water",muffin shark please eat anthropomorphism,Yes,4.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich, Calzone","Cat-Person, Half-Cat Half-Person, Part of a subterranean race of dog people",No,No
202,12/7/2018 10:29:48,Yes,No,A color combination not listed here,Meat,"Yes, occasionally",No,"Dog, cat, sloth, wolf, horse","Sunny, but cold","Ice skate, Cut vegetables with a knife, Swim",Spefifically,Yes,Warmer,Fuschia,No,15.0,8.0,Yes,Yes,0,1,0,Yes,Harrison Ford,No,I never had it,No,"ujbcuygdvsbliufhwensdk,z",2.0,No,Yes,Chocolate,8.0,In a big black void filled with green binary code.,Yes,No,13,Cream,Non-smartphone,Fruity Pandas cereal,"Rife, Soliloquy, Amiable, Regolith, Lithe, Hubris, Fleek",cat,Yes,No,Positive 😊,Yes,"Eggs, Coffee, Tomatoes","Milk, Maple Syrup, Water","Lucid, lovely, red, glitter, gold",A little,3.0,"Sub/Hoagie, Hamburger","Dog-Person, Cat-Person, Half-Cat Half-Person",Yes,No
603,5/22/2020 4:29:40,Yes,No,Blue and Black,Beans,"Yes, occasionally",No,"Cat, giraffe, dog, lizard, bear",Warm with rain,"Dunk a basketball, Roller skate, Ice skate, Skateboard, Cut vegetables with a knife, Swim, Juggle",Occasion,No,Cooler,Grey and green with flowers,Yes,24.0,9.0,No,Yes,None,One,None,No,Katherine hepburn,No,No,Yes,Jakflsndlfsönaff,1.0,No,Yes,Vanilla,34.0,Silicon Valley,Yes,Yes,23,White,iPhone,Bread,"Rife, Tribution, Unitory, Amiable, Lithe, Hubris, Fleek",cat !!!,Yes,No,Positive 😊,Yes,"Eggs, Red wine, Tomatoes","Caffeinated Soda, Milk, Tea, Water","Table, laugh, egg, water, toast",No,4.0,"Hamburger, Open faced sandwich",Cat-Person,No,"I did the throwing out thing, but didn't talk to everyone about it"
336,5/12/2019 21:41:49,Yes,No,White and Gold,mac and cheese,No,No,dog cat lemur koala whale,dark,Swim,expirement,No,Warmer,black,No,102.0,7.0,No,No,0,0,-3,No,betelgeuse,No,No,Yes,///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////,2.0,No,Yes,Chocolate,101.0,in the sun,Yes,Yes,3.48969E+19,beige,iPhone,french bread pizza,"Rife, Amiable, Hubris",dog,No,No,Neutral 😐,Yes,Yogurt,"Caffeinated Soda, Noncaffeinated Soda, Coffee, Fruit Juice, Milk, Beer, Wine, Tea, Maple Syrup",yes yes yes yes yes,No,3.0,"Quesadilla, Sub/Hoagie, Hamburger, Open faced sandwich","Cat-Person, Part of a subterranean race of dog people",Yes,No
451,10/7/2019 14:24:24,Yes,No,A color combination not listed here,,"Yes, occasionally",No,turtle giraffe horse lion seal,sun,"Dunk a basketball, Solve a Rubik's cube, Ice skate, Cut vegetables with a knife, Swim",,Yes,Warmer,blue,No,42.0,7.0,No,Yes,0,1,0,Yes,no,No,No,Yes,qeTSZRdxtcfyvh jnmk,1.0,Yes,Yes,Vanilla,69.0,no,Yes,No,REDACTED,oreng,Android,,Soliloquy,no,No,No,Neutral 😐,No,Carbonation (fizz),"Caffeinated Soda, Water",,A little,2.0,"Sub/Hoagie, Hamburger, Open faced sandwich",,Yes,No
354,6/4/2019 17:05:12,Yes,"No, but maybe someday.",I don't remember,,I'm not sure what things you mean,No,"monkey, axolotl, penguin, lion, human",Good,"Dunk a basketball, Tie a sheet bend or bowline, Roller skate, Ice skate, Cut vegetables with a knife, Swim, Ride a horse",Fuchsia ,No,Cooler,White,No,1.010010001,8.0,No,Yes,0,1,0,No,Chris Pratt,Yes,No,Yes,"adslfkj;oi23409u24oj;lkajflskjflkjPQ(#_$)(#$_)I _)C"" <:L<:LK{#@IIJ""OK54\O#(U)(@%U())))U@}"">}""
>+_+_+_#+$_@#$:L<:L:LKPOKoskdjhfkjboeu",3.0,No,No,Chocolate,3.14,Google headquarters,No,Yes,14,throw-up green,Android,chocolate,"Slickle, Rife, Soliloquy, Fination, Stipple, Peristeronic, Trephony, Tribution, Photoropter, Unitory, Amiable, Salient, Regolith, Lithe, Revergent, Hubris, Fleek, Cadine, Apricity","""cat"" here",Yes,Yes,Positive 😊,No,"Beer, White wine, Carbonation (fizz), Red wine","Fruit Juice, Milk, Maple Syrup, Water",Correct Horse Battery Staple Password,A little,3.0,"Taco, Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich, Calzone",Part of a subterranean race of dog people,Yes,"I did the throwing out thing, but didn't talk to everyone about it"
